wordCount,sentenceCount,ratio,NN,NNP,VBZ,NNPS,NNS,IN,PRP,VB,JJ,VBP,VBG,error,output
113,12,9.416666666666666,18,0,4,0,4,7,14,11,15,7,5,1,12
93,6,15.5,22,0,3,0,2,5,5,5,8,10,3,6,12
48,3,16.0,8,2,0,0,3,0,2,1,4,1,3,8,14
82,6,13.666666666666666,10,9,2,0,4,3,8,2,5,4,5,28,15
420,47,8.936170212765957,59,85,4,0,3,8,46,5,27,11,9,137,12
101,8,12.625,18,3,0,0,5,6,7,2,12,1,1,10,18
268,20,13.4,46,12,1,0,8,12,33,14,21,20,4,45,15
277,19,14.578947368421053,46,38,6,0,12,9,18,5,16,8,8,70,21
134,12,11.166666666666666,18,4,1,0,8,3,8,11,14,9,3,11,13
90,7,12.857142857142858,8,0,0,0,1,4,18,5,6,3,7,6,16
289,17,17.0,34,58,0,0,8,7,18,8,39,13,8,117,21
108,5,21.6,19,16,3,0,3,8,11,4,7,4,2,26,16
175,15,11.666666666666666,46,15,3,0,7,9,5,6,13,8,3,35,18
21,1,21.0,3,0,2,0,1,1,1,1,3,0,0,3,10
101,7,14.428571428571429,20,5,0,0,2,2,11,6,7,5,6,11,14
120,12,10.0,32,4,2,0,6,2,9,3,12,4,3,5,16
17,1,17.0,2,0,0,0,0,1,1,2,1,0,3,0,6
272,19,14.31578947368421,44,20,1,0,8,10,24,7,25,6,4,55,24
52,6,8.666666666666666,5,8,0,0,1,0,7,2,4,1,1,8,13
93,5,18.6,24,13,0,0,1,2,2,2,14,1,1,20,18
116,9,12.88888888888889,21,12,2,0,2,4,9,2,9,1,4,19,18
186,18,10.333333333333334,30,15,1,0,4,4,26,3,12,7,4,30,23
98,1,98.0,14,36,2,0,1,1,9,0,4,6,1,45,4
244,25,9.76,38,37,2,0,12,9,28,7,15,6,4,44,19
105,8,13.125,19,4,0,0,1,4,9,3,11,3,4,18,16
140,10,14.0,32,2,2,0,8,10,12,8,7,8,3,5,19
245,16,15.3125,46,27,0,0,6,12,27,7,20,11,7,53,17
173,11,15.727272727272727,30,34,4,0,5,1,12,10,18,12,3,66,17
34,2,17.0,9,1,1,0,3,0,0,0,4,1,3,5,7
124,14,8.857142857142858,24,14,3,0,4,3,9,1,7,4,2,24,17
260,28,9.285714285714286,44,13,1,0,9,11,29,8,19,11,10,36,13
179,15,11.933333333333334,30,5,3,0,6,6,29,1,8,5,3,14,14
216,24,9.0,24,38,6,0,1,1,12,2,9,2,2,116,17
270,36,7.5,58,6,3,0,4,7,31,8,16,7,4,42,23
99,12,8.25,11,1,1,0,4,5,17,3,4,4,2,5,14
328,23,14.26086956521739,44,75,1,0,5,4,26,12,42,9,10,133,23
395,25,15.8,75,75,0,0,10,20,18,11,25,9,11,117,22
62,7,8.857142857142858,9,0,0,0,0,1,8,3,2,3,7,5,13
306,23,13.304347826086957,46,20,2,0,11,13,28,9,25,22,11,56,22
32,4,8.0,14,2,0,0,0,2,1,0,4,1,0,11,5
114,12,9.5,31,16,1,0,1,5,4,3,9,1,4,25,17
131,10,13.1,20,6,1,0,6,7,22,2,7,2,2,10,17
151,11,13.727272727272727,28,13,1,0,4,4,16,6,11,2,5,13,17
135,9,15.0,20,8,0,0,1,5,17,7,7,4,4,16,16
38,6,6.333333333333333,6,1,1,0,2,4,3,0,2,2,2,3,6
94,5,18.8,11,5,1,0,4,2,17,4,12,5,2,11,13
184,19,9.68421052631579,31,4,1,0,1,6,24,9,16,10,4,29,14
279,23,12.130434782608695,33,40,1,0,10,7,22,4,25,7,4,58,21
187,19,9.842105263157896,25,11,3,0,6,9,19,12,15,18,2,16,22
93,5,18.6,26,5,0,0,0,5,8,6,4,6,0,16,14
85,6,14.166666666666666,10,3,0,0,6,2,8,2,8,5,0,9,16
166,18,9.222222222222221,24,19,2,0,6,6,15,6,15,7,3,43,20
103,9,11.444444444444445,17,11,0,0,5,5,11,1,8,5,3,19,15
162,13,12.461538461538462,28,13,2,0,8,7,5,4,17,3,7,33,13
232,8,29.0,41,8,2,0,9,12,32,11,14,18,4,21,9
82,1,82.0,17,4,3,0,7,6,5,2,2,4,3,8,8
102,9,11.333333333333334,9,8,0,0,5,9,10,3,1,3,3,16,16
198,12,16.5,22,17,0,0,5,6,21,10,23,15,7,32,20
208,10,20.8,31,10,5,0,8,9,20,6,17,9,7,15,19
215,23,9.347826086956522,25,37,2,0,6,6,21,6,19,2,2,76,21
178,17,10.470588235294118,32,24,2,0,5,4,5,2,21,3,5,36,21
23,2,11.5,6,2,0,0,0,1,3,1,0,2,0,3,7
213,16,13.3125,33,22,4,0,5,8,26,6,16,9,7,43,20
104,4,26.0,15,20,0,0,5,2,8,2,8,3,4,24,16
242,13,18.615384615384617,29,61,1,0,8,3,13,11,22,9,2,102,12
105,15,7.0,14,7,0,0,3,1,15,0,7,4,5,6,17
133,4,33.25,13,18,0,0,4,6,18,2,11,13,0,16,16
144,14,10.285714285714286,25,12,2,0,9,8,16,1,5,5,2,29,18
187,11,17.0,31,14,2,0,9,8,8,6,17,0,7,40,17
100,10,10.0,12,2,2,0,3,2,14,6,6,10,3,11,14
175,21,8.333333333333334,28,5,2,0,1,11,25,8,12,4,4,10,22
78,7,11.142857142857142,20,1,0,0,6,5,5,1,5,3,4,5,8
114,13,8.76923076923077,18,3,0,0,3,2,16,7,10,3,8,11,17
113,9,12.555555555555555,20,3,1,0,4,5,13,6,6,4,1,12,16
125,6,20.833333333333332,27,13,1,0,5,1,13,5,13,7,1,24,7
172,25,6.88,26,4,1,0,7,5,29,7,8,11,3,12,21
30,5,6.0,2,0,0,0,6,2,2,1,2,1,0,3,8
232,28,8.285714285714286,33,36,1,0,7,4,14,8,18,2,8,55,24
128,14,9.142857142857142,23,4,0,0,7,1,8,6,9,3,9,22,20
132,8,16.5,28,15,2,0,4,6,6,2,10,7,1,39,19
186,16,11.625,34,3,0,0,3,7,21,4,9,2,8,11,21
160,14,11.428571428571429,40,2,0,0,2,6,11,6,14,2,0,11,18
97,8,12.125,20,3,2,0,6,3,1,9,11,6,6,5,12
326,20,16.3,40,88,2,0,10,4,6,9,27,5,3,155,24
235,16,14.6875,38,54,1,0,3,5,11,7,16,11,4,80,17
140,14,10.0,25,7,1,0,3,3,20,6,7,9,4,11,23
175,11,15.909090909090908,38,4,2,0,8,5,15,5,14,6,8,33,20
88,11,8.0,16,3,1,0,0,6,9,4,8,4,3,17,10
182,11,16.545454545454547,30,40,3,0,1,1,7,7,13,4,5,72,21
320,18,17.77777777777778,56,53,1,0,6,7,17,12,26,10,10,100,18
149,18,8.277777777777779,12,15,3,0,6,7,6,2,11,2,5,45,20
126,15,8.4,20,4,3,0,2,4,9,6,8,6,1,32,18
82,12,6.833333333333333,12,0,0,0,3,3,14,3,8,2,4,4,16
44,5,8.8,8,0,0,0,1,2,6,0,3,6,1,2,7
138,5,27.6,25,23,0,0,2,7,13,4,8,3,3,47,16
152,11,13.818181818181818,36,3,2,0,5,11,6,5,11,7,5,8,20
86,10,8.6,14,4,2,0,6,4,15,2,2,4,0,6,16
346,26,13.307692307692308,66,4,2,0,16,18,35,11,20,16,13,21,24
136,7,19.428571428571427,18,1,2,0,9,7,15,8,9,6,4,4,14
76,12,6.333333333333333,12,6,2,0,8,1,2,2,4,3,6,5,9
138,6,23.0,29,29,0,0,0,5,7,2,14,7,0,45,17
140,10,14.0,20,3,0,0,5,4,24,6,9,8,7,13,10
92,10,9.2,13,3,3,0,6,1,7,5,4,5,3,11,11
125,5,25.0,22,7,4,0,9,8,13,3,5,9,5,24,13
256,22,11.636363636363637,29,33,1,0,12,8,26,6,27,8,10,53,23
84,10,8.4,13,7,1,0,1,4,12,2,9,9,1,13,11
180,15,12.0,33,23,3,0,3,3,16,5,20,5,2,34,14
61,6,10.166666666666666,13,6,4,0,3,1,2,2,1,2,6,10,12
107,13,8.23076923076923,15,8,1,0,6,2,12,4,2,4,3,16,17
157,16,9.8125,29,8,1,0,2,12,19,3,8,7,4,17,20
239,21,11.380952380952381,32,37,1,0,9,12,17,6,16,4,4,72,22
197,15,13.133333333333333,31,22,0,0,6,7,19,5,14,10,4,35,20
72,6,12.0,13,1,0,0,0,1,9,8,5,9,1,7,9
59,1,59.0,13,0,0,0,2,2,7,2,4,2,0,6,9
130,10,13.0,22,17,2,0,0,6,10,12,5,2,8,34,13
412,32,12.875,64,123,2,0,9,5,18,9,43,13,12,259,20
132,10,13.2,21,8,0,0,3,9,18,6,8,5,3,20,14
67,4,16.75,16,4,0,0,1,1,9,1,2,3,1,12,11
186,11,16.90909090909091,16,35,0,0,5,4,18,4,13,7,2,77,16
85,7,12.142857142857142,14,2,0,0,3,5,7,1,7,3,5,14,15
258,24,10.75,51,8,4,0,8,17,19,4,15,3,13,14,21
48,4,12.0,9,4,0,0,1,2,1,4,3,1,2,5,11
31,3,10.333333333333334,8,1,2,0,3,1,4,1,3,2,1,3,8
73,10,7.3,12,3,1,0,2,3,6,2,13,4,0,9,14
205,17,12.058823529411764,39,19,3,0,5,7,14,6,17,4,5,36,20
137,12,11.416666666666666,24,12,1,0,3,1,16,3,10,6,2,17,11
138,13,10.615384615384615,22,3,1,1,11,5,18,5,7,3,5,9,18
333,16,20.8125,42,87,1,0,4,4,19,11,27,9,9,127,20
112,10,11.2,19,1,1,0,1,4,14,7,11,6,6,10,18
146,11,13.272727272727273,25,12,1,0,7,6,12,4,11,4,5,14,18
35,5,7.0,6,0,4,0,0,1,3,2,3,0,3,0,13
221,16,13.8125,41,8,1,0,6,7,30,14,16,8,2,18,23
82,9,9.11111111111111,19,0,0,0,5,2,7,1,4,2,0,10,16
240,24,10.0,43,30,2,0,8,6,15,3,18,3,3,78,24
133,9,14.777777777777779,22,5,1,0,6,6,15,7,8,7,3,8,20
210,19,11.052631578947368,35,17,3,0,7,8,20,3,11,5,2,40,20
120,10,12.0,20,11,1,0,7,2,3,13,8,4,8,17,11
74,7,10.571428571428571,12,0,1,0,2,2,10,4,6,2,0,7,16
132,14,9.428571428571429,21,11,0,0,10,3,7,4,11,7,2,21,20
131,5,26.2,31,12,2,0,7,4,5,4,5,6,2,34,18
117,7,16.714285714285715,15,4,3,0,3,2,24,4,4,11,7,11,10
193,15,12.866666666666667,37,14,0,0,2,2,15,4,11,7,5,51,17
62,7,8.857142857142858,15,2,0,0,0,1,5,3,5,2,0,3,10
156,11,14.181818181818182,26,17,9,0,7,8,7,3,17,5,10,23,22
76,1,76.0,14,2,1,0,5,3,3,4,5,1,0,11,16
74,9,8.222222222222221,11,1,0,0,4,2,11,4,4,7,2,3,11
269,14,19.214285714285715,58,5,3,0,17,13,9,14,30,11,16,39,16
89,9,9.88888888888889,18,0,0,0,5,1,8,7,1,4,3,0,16
28,2,14.0,3,0,0,0,2,2,6,0,1,3,1,3,8
307,11,27.90909090909091,62,25,4,0,9,7,15,15,23,10,13,48,21
77,7,11.0,14,5,0,0,2,2,8,4,7,2,1,13,16
130,19,6.842105263157895,21,5,2,0,0,3,7,8,11,5,3,47,13
72,9,8.0,8,1,0,0,4,4,8,5,6,1,3,1,14
300,8,37.5,40,38,1,0,11,12,35,8,33,19,9,58,16
134,12,11.166666666666666,20,7,2,0,5,4,15,9,10,3,3,20,18
114,11,10.363636363636363,26,2,0,0,5,3,9,7,13,6,3,4,13
115,9,12.777777777777779,21,1,1,0,3,4,15,4,10,6,3,14,18
135,10,13.5,17,19,2,0,4,1,4,10,11,13,1,27,10
95,8,11.875,20,8,1,0,3,2,11,4,4,3,0,17,19
269,25,10.76,30,15,2,0,10,8,32,14,29,29,5,38,12
113,15,7.533333333333333,22,3,0,0,0,0,13,7,10,5,6,16,17
100,7,14.285714285714286,20,0,1,0,0,5,11,6,6,13,4,6,7
310,35,8.857142857142858,52,39,5,0,8,10,22,3,23,11,8,53,24
201,18,11.166666666666666,35,1,2,0,5,9,26,4,20,4,7,11,21
298,27,11.037037037037036,49,50,0,0,12,8,7,10,29,5,6,126,24
98,6,16.333333333333332,22,10,1,0,1,4,9,4,5,3,2,10,16
76,7,10.857142857142858,8,6,2,0,3,3,8,4,7,4,6,10,14
411,31,13.258064516129032,65,40,1,0,11,7,34,23,47,10,14,120,24
73,6,12.166666666666666,18,1,1,0,2,1,4,5,4,5,2,8,12
68,6,11.333333333333334,10,8,1,0,5,2,6,4,5,1,2,11,14
150,13,11.538461538461538,14,22,0,0,12,6,16,7,12,6,3,37,17
240,17,14.117647058823529,41,28,1,0,3,6,16,4,28,8,7,79,24
64,4,16.0,7,10,2,0,1,1,7,0,6,3,0,21,13
229,16,14.3125,29,1,8,0,9,8,26,9,12,17,13,28,11
170,16,10.625,25,6,2,0,5,6,30,8,13,10,5,16,17
189,15,12.6,39,23,2,0,8,5,5,8,18,8,11,39,14
49,5,9.8,8,3,1,0,0,0,4,3,6,1,7,10,6
47,3,15.666666666666666,6,4,1,0,1,2,6,4,5,0,1,5,10
257,14,18.357142857142858,54,59,2,0,3,8,3,10,28,5,6,97,22
116,6,19.333333333333332,12,11,0,0,9,5,13,6,4,3,2,23,16
221,21,10.523809523809524,48,9,18,0,10,11,15,7,9,10,6,37,16
189,15,12.6,36,15,0,0,7,10,12,3,14,5,8,29,16
119,9,13.222222222222221,21,17,4,0,3,2,6,1,14,3,6,30,19
140,13,10.76923076923077,24,2,0,0,3,5,19,4,8,13,3,11,21
169,16,10.5625,27,13,1,0,8,2,14,3,11,7,5,23,20
212,14,15.142857142857142,44,13,0,1,12,5,28,3,20,9,7,13,24
191,15,12.733333333333333,35,4,1,0,8,3,19,7,15,8,5,19,16
93,3,31.0,25,6,0,0,5,4,3,2,11,1,2,16,22
118,8,14.75,18,5,5,0,4,4,12,7,15,3,2,13,16
132,9,14.666666666666666,20,14,0,0,5,6,13,4,10,3,4,26,13
192,15,12.8,33,0,0,0,9,1,32,8,8,15,2,7,16
161,9,17.88888888888889,31,38,0,0,3,2,8,3,9,0,6,50,19
159,10,15.9,26,13,1,0,4,3,14,8,14,3,9,38,17
38,6,6.333333333333333,6,0,0,0,0,2,6,1,4,1,2,1,14
10,2,5.0,3,0,0,0,0,0,0,1,1,0,0,1,5
133,9,14.777777777777779,31,8,1,0,5,4,7,2,16,6,1,20,19
75,7,10.714285714285714,12,16,0,0,5,0,8,3,3,1,0,19,12
77,7,11.0,16,0,0,0,3,3,4,2,8,1,3,10,17
202,24,8.416666666666666,25,6,0,0,3,2,34,5,9,16,9,25,17
33,2,16.5,5,1,1,0,0,1,5,0,2,1,3,4,11
63,5,12.6,17,1,1,0,0,2,3,7,7,2,3,4,7
132,13,10.153846153846153,24,5,2,0,3,2,12,8,13,6,1,22,17
132,12,11.0,20,17,0,0,7,4,11,2,9,4,0,33,16
78,7,11.142857142857142,17,7,0,0,1,3,10,3,6,1,2,8,15
59,6,9.833333333333334,7,4,1,0,1,2,8,3,3,5,6,12,9
326,24,13.583333333333334,46,76,1,0,7,8,21,8,25,2,6,137,24
218,17,12.823529411764707,37,15,3,0,10,8,18,4,22,6,6,44,24
78,3,26.0,14,2,0,0,2,2,11,4,4,1,4,8,14
43,4,10.75,9,0,0,0,1,1,5,1,3,1,2,4,12
80,8,10.0,16,10,0,0,0,4,5,2,4,2,0,22,16
73,4,18.25,14,0,1,0,2,5,8,4,3,1,1,9,18
152,12,12.666666666666666,26,23,2,0,5,4,10,8,12,7,2,35,15
222,24,9.25,26,16,2,0,8,14,25,7,14,11,2,36,20
36,2,18.0,4,8,0,0,0,1,7,1,2,5,1,12,8
184,18,10.222222222222221,30,11,0,0,3,6,23,5,10,8,8,27,18
73,6,12.166666666666666,12,1,0,0,2,2,6,1,9,1,2,12,14
35,2,17.5,7,0,0,0,0,2,6,1,2,2,1,0,8
49,3,16.333333333333332,12,3,0,0,0,2,5,1,6,4,2,8,8
183,8,22.875,27,44,3,0,4,4,10,4,14,4,2,92,13
235,15,15.666666666666666,38,17,2,0,8,14,19,10,23,8,9,35,24
184,8,23.0,43,31,2,0,5,6,4,5,15,3,1,36,18
71,4,17.75,8,0,5,0,0,3,11,3,7,8,3,0,11
165,12,13.75,26,7,1,0,7,9,22,10,3,9,2,12,18
87,7,12.428571428571429,10,9,6,0,4,1,5,1,15,2,1,30,20
57,2,28.5,7,2,0,0,1,5,9,1,9,1,3,1,11
58,6,9.666666666666666,6,0,0,0,1,4,8,2,3,2,2,13,13
250,13,19.23076923076923,33,46,1,0,11,9,15,10,19,8,7,76,23
150,15,10.0,29,1,0,0,2,3,21,2,11,7,3,12,17
244,15,16.266666666666666,45,50,1,0,3,5,7,12,24,10,4,76,22
217,29,7.482758620689655,42,22,0,0,3,7,19,4,16,2,8,30,17
144,7,20.571428571428573,27,22,5,0,6,7,9,4,14,3,5,37,16
155,8,19.375,26,5,0,0,1,9,17,3,12,3,8,10,19
215,13,16.53846153846154,45,32,1,0,3,3,20,4,16,5,9,60,15
109,7,15.571428571428571,18,1,2,0,0,5,13,7,9,3,4,11,20
74,11,6.7272727272727275,13,0,1,0,1,2,4,1,2,5,1,20,16
267,32,8.34375,48,28,4,0,7,7,14,5,14,2,15,77,24
163,17,9.588235294117647,31,16,0,0,3,8,4,3,17,1,2,36,17
149,14,10.642857142857142,28,8,2,0,5,5,14,8,10,9,4,23,19
235,20,11.75,42,7,0,0,10,5,26,9,16,7,8,35,22
160,8,20.0,26,15,0,0,6,7,20,9,11,5,5,24,18
145,9,16.11111111111111,26,11,5,0,5,3,8,8,16,11,2,24,8
105,15,7.0,13,6,1,0,7,3,19,0,8,8,2,9,12
68,6,11.333333333333334,16,0,0,0,2,4,6,3,6,1,2,0,16
86,4,21.5,15,0,0,0,7,2,10,3,7,3,3,3,14
190,11,17.272727272727273,36,19,1,0,9,7,12,7,16,10,13,39,18
240,35,6.857142857142857,34,30,0,1,7,5,4,11,13,0,2,89,21
236,17,13.882352941176471,45,12,1,0,9,8,14,6,23,8,14,24,24
55,5,11.0,9,1,0,0,1,3,11,1,2,4,1,2,14
78,6,13.0,18,2,0,0,4,3,7,6,2,4,1,6,10
110,11,10.0,20,1,2,0,4,3,13,4,10,6,3,8,14
160,13,12.307692307692308,29,7,0,0,3,3,11,7,19,4,1,31,18
35,4,8.75,8,3,1,0,3,1,1,0,3,0,1,3,8
112,3,37.333333333333336,22,0,3,1,3,8,11,2,10,8,3,14,14
98,7,14.0,24,8,0,0,2,2,11,2,4,5,1,9,19
111,11,10.090909090909092,25,6,1,0,3,7,4,5,11,4,7,9,10
74,4,18.5,14,0,1,0,2,3,13,3,3,5,2,7,18
302,27,11.185185185185185,57,34,0,0,4,10,27,11,25,7,10,69,23
115,6,19.166666666666668,24,2,1,0,4,5,11,5,13,16,2,10,14
196,14,14.0,22,3,0,0,10,5,29,11,9,13,7,26,23
134,12,11.166666666666666,22,14,1,0,7,6,15,3,7,5,2,21,18
88,10,8.8,18,6,1,0,2,2,8,1,10,3,2,14,17
28,2,14.0,10,0,2,0,0,1,1,1,1,1,2,1,10
91,5,18.2,13,1,0,0,3,7,6,1,9,2,4,6,16
185,15,12.333333333333334,22,21,0,0,4,7,23,7,10,6,2,36,14
132,12,11.0,28,5,3,0,6,5,12,3,12,12,1,12,15
146,14,10.428571428571429,18,3,2,0,10,4,17,3,8,8,3,16,19
97,6,16.166666666666668,21,4,0,0,1,7,14,3,9,8,1,6,15
178,13,13.692307692307692,22,26,0,0,2,2,22,11,16,5,3,45,19
172,9,19.11111111111111,31,16,2,0,6,3,22,7,11,5,4,36,17
178,12,14.833333333333334,26,27,0,0,6,0,17,11,13,15,0,46,18
61,4,15.25,12,2,0,0,3,2,8,3,2,2,2,5,8
248,19,13.052631578947368,49,36,1,0,3,3,7,7,27,3,4,82,22
41,4,10.25,10,2,0,0,0,3,5,1,1,4,2,7,8
181,21,8.619047619047619,34,15,2,0,3,3,18,4,12,5,8,37,23
52,4,13.0,12,0,0,0,2,0,6,3,2,1,0,0,12
112,10,11.2,23,2,1,0,2,10,8,9,8,4,0,11,9
99,1,99.0,13,2,1,0,5,2,18,5,8,12,4,9,7
299,28,10.678571428571429,54,25,2,0,7,13,30,9,18,7,11,50,19
131,14,9.357142857142858,27,6,0,0,4,10,16,3,9,2,0,12,16
129,14,9.214285714285714,20,0,3,0,5,6,15,8,8,3,2,12,20
182,23,7.913043478260869,27,8,1,0,8,8,20,6,16,5,3,30,18
108,9,12.0,17,7,1,0,4,1,12,1,9,6,8,19,16
224,20,11.2,39,3,1,0,8,11,20,8,20,5,4,20,24
36,4,9.0,9,1,0,0,2,1,2,1,1,1,3,2,7
181,16,11.3125,25,8,7,0,21,4,18,5,12,20,4,27,11
111,7,15.857142857142858,9,4,2,0,6,0,15,10,11,12,2,10,21
287,27,10.62962962962963,49,21,3,0,11,5,34,7,27,14,11,60,18
66,7,9.428571428571429,9,0,0,0,3,2,9,4,5,3,0,9,15
79,7,11.285714285714286,20,1,1,0,2,3,9,0,3,4,7,19,12
86,9,9.555555555555555,15,3,1,0,0,3,12,6,6,6,1,25,6
153,6,25.5,19,28,4,0,4,1,13,7,11,6,4,51,16
217,24,9.041666666666666,36,21,3,0,7,1,18,8,13,17,6,33,18
72,1,72.0,16,9,1,0,2,3,8,1,4,4,1,13,12
278,20,13.9,42,39,3,0,1,12,22,9,16,10,6,78,21
96,6,16.0,11,27,0,0,3,4,6,4,15,4,3,45,10
181,13,13.923076923076923,28,8,0,0,7,4,18,13,10,13,0,23,20
122,11,11.090909090909092,13,12,1,0,2,3,22,2,11,6,3,22,14
193,21,9.19047619047619,26,18,1,0,4,6,28,4,12,6,8,36,24
258,22,11.727272727272727,52,11,8,0,7,8,25,8,21,21,10,33,22
144,10,14.4,24,9,0,0,5,5,11,3,7,7,2,20,18
338,34,9.941176470588236,55,60,9,0,9,10,20,10,25,17,11,105,20
191,17,11.235294117647058,24,11,0,0,3,7,26,8,18,6,11,15,22
82,9,9.11111111111111,14,4,1,0,0,3,7,6,6,1,0,8,14
208,11,18.90909090909091,35,10,0,0,5,8,20,3,18,7,6,51,23
75,6,12.5,14,2,0,0,3,4,8,0,6,4,4,9,17
31,2,15.5,6,0,0,0,0,1,6,4,2,3,0,1,9
209,20,10.45,37,13,2,0,5,8,20,12,14,7,9,31,24
61,5,12.2,14,0,0,0,0,4,7,2,9,3,2,5,12
101,9,11.222222222222221,17,14,1,0,6,4,6,1,8,9,0,18,16
68,9,7.555555555555555,8,8,1,0,4,0,5,6,5,2,1,10,9
223,9,24.77777777777778,48,3,1,0,3,7,19,6,19,3,6,21,21
64,6,10.666666666666666,13,0,1,0,1,2,8,4,0,2,2,3,14
134,11,12.181818181818182,20,8,2,0,6,5,12,5,12,3,4,14,16
79,7,11.285714285714286,8,6,0,0,3,3,10,1,5,4,2,12,17
218,13,16.76923076923077,39,28,0,0,3,10,15,4,17,7,4,63,18
111,5,22.2,20,8,1,0,4,4,13,1,7,2,4,18,16
38,1,38.0,10,3,1,0,2,1,6,1,1,4,1,8,6
232,17,13.647058823529411,41,36,4,0,12,7,12,3,16,5,9,60,18
248,34,7.294117647058823,32,11,3,0,6,6,34,9,13,9,8,30,18
322,30,10.733333333333333,51,33,2,1,9,13,28,12,28,3,7,69,24
99,10,9.9,22,5,0,0,0,2,19,4,8,5,1,7,20
85,5,17.0,15,7,0,0,2,4,7,3,4,1,2,14,9
180,19,9.473684210526315,18,6,0,0,9,6,23,8,13,5,2,21,17
104,8,13.0,18,6,0,0,6,6,14,3,3,3,3,15,16
24,2,12.0,5,0,1,0,1,1,1,0,1,3,2,2,5
83,8,10.375,15,5,0,0,0,4,13,4,6,5,1,8,13
42,2,21.0,8,1,0,0,1,1,3,3,4,1,3,1,12
193,25,7.72,27,6,2,0,13,3,18,0,6,8,2,27,22
91,10,9.1,15,10,1,0,2,1,3,1,9,1,1,21,18
57,4,14.25,13,3,1,0,5,1,1,2,6,5,0,8,11
187,8,23.375,28,31,0,0,7,4,15,7,12,9,4,52,16
69,9,7.666666666666667,11,0,0,0,0,3,8,2,3,7,2,5,7
88,5,17.6,19,5,2,0,1,3,12,5,1,6,2,9,12
67,7,9.571428571428571,11,2,0,0,4,1,11,3,3,3,2,6,17
83,7,11.857142857142858,9,4,0,0,4,6,9,3,5,0,2,12,13
264,30,8.8,54,15,1,0,8,7,16,5,21,0,6,44,24
54,2,27.0,11,0,0,0,1,1,11,4,2,4,3,1,14
207,13,15.923076923076923,28,3,3,0,14,8,19,18,17,17,0,18,14
118,18,6.555555555555555,23,5,0,0,2,4,19,3,7,11,3,8,12
103,8,12.875,25,8,1,0,3,2,10,1,5,6,4,13,16
74,6,12.333333333333334,8,14,1,0,2,0,7,2,9,6,3,22,19
113,11,10.272727272727273,20,2,1,0,2,4,15,1,8,8,2,6,20
78,7,11.142857142857142,15,5,3,0,3,3,11,2,2,2,0,12,8
185,20,9.25,20,15,2,0,7,6,26,9,11,8,2,24,21
163,1,163.0,34,11,4,0,6,6,13,4,15,6,4,22,16
205,22,9.318181818181818,30,27,2,0,5,6,26,6,9,2,3,35,21
182,21,8.666666666666666,30,0,0,0,4,7,30,7,5,14,1,13,16
59,7,8.428571428571429,13,8,2,0,2,2,1,0,5,0,2,22,14
244,22,11.090909090909092,32,57,1,0,5,4,16,5,24,7,6,85,23
178,22,8.090909090909092,32,0,2,0,5,3,9,10,11,10,6,64,10
97,8,12.125,15,0,0,0,1,2,18,9,3,4,2,6,16
98,5,19.6,16,4,0,0,3,5,12,2,7,5,5,16,9
39,6,6.5,8,2,1,0,3,2,6,0,2,0,2,4,9
159,12,13.25,27,29,1,0,8,6,9,9,10,4,8,40,20
35,2,17.5,7,1,0,0,0,1,5,1,4,1,0,5,10
299,17,17.58823529411765,49,36,4,0,9,7,24,13,24,10,10,76,24
71,1,71.0,13,5,0,0,3,2,7,3,4,4,3,4,10
131,9,14.555555555555555,27,2,2,0,8,7,10,10,12,7,2,10,18
60,3,20.0,13,3,2,0,4,0,9,0,4,0,0,11,10
70,7,10.0,10,4,0,0,0,5,6,2,7,1,3,9,16
105,9,11.666666666666666,21,7,0,0,4,4,13,2,7,4,4,11,23
180,11,16.363636363636363,20,54,2,0,3,4,7,3,20,4,9,73,23
63,4,15.75,10,8,0,0,1,2,5,2,7,3,0,17,16
124,9,13.777777777777779,24,9,0,0,4,3,8,8,7,15,1,19,12
103,12,8.583333333333334,10,3,1,0,1,3,9,1,9,5,0,49,15
53,9,5.888888888888889,5,0,0,0,1,3,2,0,5,1,2,26,9
60,8,7.5,11,5,3,0,5,3,0,2,7,2,2,7,10
202,16,12.625,41,9,0,0,4,8,23,7,9,4,2,38,20
85,5,17.0,13,16,1,0,4,2,6,5,4,4,1,19,13
43,6,7.166666666666667,7,1,1,0,4,1,4,1,5,3,1,5,9
163,10,16.3,39,1,6,0,8,3,8,13,14,6,3,6,11
103,8,12.875,17,0,1,0,12,7,4,7,6,7,7,11,11
193,23,8.391304347826088,24,17,3,0,9,5,20,3,12,11,11,37,16
399,22,18.136363636363637,63,60,0,0,11,7,37,9,42,10,8,77,20
134,16,8.375,15,5,0,0,5,9,19,4,14,2,1,10,17
193,19,10.157894736842104,40,3,2,0,6,11,17,8,18,4,8,17,23
111,15,7.4,23,7,1,0,5,4,7,3,10,2,6,7,19
312,34,9.176470588235293,45,22,1,0,14,11,28,9,22,9,16,61,23
150,8,18.75,39,8,1,0,3,4,15,2,16,2,9,16,19
250,26,9.615384615384615,36,17,0,0,4,10,28,5,19,5,4,41,19
166,18,9.222222222222221,31,5,1,0,2,7,27,2,17,5,1,21,16
128,8,16.0,18,13,2,0,5,3,8,1,11,6,1,29,15
94,9,10.444444444444445,19,4,2,0,9,5,3,5,8,6,4,12,13
448,43,10.418604651162791,45,139,3,0,8,4,8,19,46,13,9,236,24
264,19,13.894736842105264,42,20,1,0,12,4,22,11,33,10,11,58,24
